(35be1,3a087)
00666cf7b3dd618f9d46f70241a9f49e
005c8aab443dbd9c313c8500d7fcf57d
121
(22c33,4dad9) (4913,aaf3) #44ff3#25523#3e0ab#4ad6e#cf43#c67a#979c#979c#2ea76#cf43#2d8f1#
(533,1601) (4913,aaf3) #9d7#144#15ca#834#1201#638#515#515#d55#1201#93b#
(37a69,40fdf) (4913,aaf3) #33e46#28b27#1ac0f#1f7b6#111aa#33341#3c1f6#3c1f6#14519#111aa#399ce#
(7ec7,37b05) (4913,aaf3) #26f20#32074#1aee#13c64#33efc#35a77#15614#15614#2cb2e#33efc#1b33c#
(37f49,539fb) (63cb,1a48b) #115a0#50f3c#2bb54#2704b#141af#3bd15#3a33c#1bdd2#fb4c#7a23#141af#d712#
(346c9,5abc5) (63cb,1a48b) #332a8#525d5#5a7ec#41db4#4f12#22465#186bc#3cf5d#3c80c#430b4#4f12#3d417#
(69f8f,7fe41) (3fd2d,7b2b3) #a81a#aac#46374#2b845#6ed6d#2b845#4df63#2a576#45848#6ed6d#45848#aac#2d0df#
(1f819,493a3) (4913,aaf3) #3464c#26a0e#f3fd#60e#264d#7517#1ee61#1ee61#4600#264d#25e9c#
(dd3,3b1d) (4913,aaf3) #1bfa#2919#74d#c0#e7c#1ef7#1209#1209#4d#e7c#3368#
(10db7,16f63) (4913,aaf3) #be96#f447#166b0#39ae#a138#5c9e#cb55#cb55#8e87#a138#6e35#

